Platform Type	Center	Platform	Level	Sample	Barcode	File Name
RNASeqV2	UNC	58	3	TCGA-93-A4JN-01	TCGA-93-A4JN-01A-11R-A24X-07	unc.edu.b31f6ff5-bd06-43d7-966e-426b787222e8.1991420.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8669-01	TCGA-86-8669-01A-11R-2403-07	unc.edu.b363949d-cc43-4480-8afd-9f4693fe43cc.1899029.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-38-4632-01	TCGA-38-4632-01A-01R-1755-07	unc.edu.b3cb327b-b0d4-478f-8dac-75abdb6365eb.1466631.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7281-01	TCGA-55-7281-01A-11R-2039-07	unc.edu.b4a82c9e-4b14-42ed-8d33-6494ec475827.1091890.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-5645-01	TCGA-44-5645-01A-01R-1628-07	unc.edu.b4bbc93a-5460-476d-a663-61299fddfab2.1110184.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-6829-01	TCGA-91-6829-01A-21R-1858-07	unc.edu.b4e31dbe-0923-401e-a664-e779914254b8.1108619.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-8119-01	TCGA-44-8119-01A-11R-2241-07	unc.edu.b524809c-72a5-4e46-a3d9-7a838fbc4f02.1328398.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-64-5778-01	TCGA-64-5778-01A-01R-1628-07	unc.edu.b549484e-cce0-4f6f-994c-910b458de4de.1110243.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A4SY-01	TCGA-MP-A4SY-01A-21R-A24X-07	unc.edu.b695df40-ae14-490c-9d67-acda17494a35.2064850.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-38-6178-01	TCGA-38-6178-01A-11R-1755-07	unc.edu.b73f5912-d163-4812-995c-0a273f543af1.1466292.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-75-6206-01	TCGA-75-6206-01A-11R-1755-07	unc.edu.b74b611d-7090-4beb-ae34-13086884a7e3.1227553.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-80-5608-01	TCGA-80-5608-01A-31R-1949-07	unc.edu.b93762e1-ee51-4768-8343-f49e241fd397.1507678.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-NJ-A55A-01	TCGA-NJ-A55A-01A-11R-A262-07	unc.edu.b964538d-a322-4632-8b32-b64b9ee66244.2223316.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-A492-01	TCGA-55-A492-01A-11R-A24H-07	unc.edu.ba477731-a4c6-4e1c-b44c-1964672a777c.1966321.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-7660-01	TCGA-44-7660-01A-11R-2066-07	unc.edu.bbf1f651-44f0-42c9-a519-64f3d47b42dc.1443921.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7574-01	TCGA-55-7574-01A-11R-2039-07	unc.edu.bbf4c600-a4c5-4ad6-8842-d90639aab690.1207882.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8514-01	TCGA-55-8514-01A-11R-2403-07	unc.edu.bdaceebb-1720-4ed0-b4e2-e3dec1d2335b.1905880.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-A4DF-01	TCGA-55-A4DF-01A-11R-A24H-07	unc.edu.bf1fd845-aa87-49e7-8bd9-1443d6a3799c.1965590.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-93-8067-01	TCGA-93-8067-01A-11R-2287-07	unc.edu.bf359688-8652-4266-b4fd-e2f8f2782a97.1588675.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6984-01	TCGA-55-6984-01A-11R-1949-07	unc.edu.bf920e10-514e-4623-b92e-c83a3e32485f.1100179.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5935-01	TCGA-50-5935-01A-11R-1755-07	unc.edu.bf999d4c-d1e6-4e8b-8aa3-becb7b734037.1099490.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5930-11	TCGA-50-5930-11A-01R-1755-07	unc.edu.c019f320-2e0e-4f00-a393-2e5717d64cc0.1210517.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-J2-8194-01	TCGA-J2-8194-01A-11R-2241-07	unc.edu.c0639498-dcbb-432b-816a-1aa025c5ad60.1326332.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-8547-01	TCGA-97-8547-01A-11R-2403-07	unc.edu.c11b849f-04dd-4599-8073-e2431bd68dd1.1897580.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-49-4512-01	TCGA-49-4512-01A-21R-1858-07	unc.edu.c1796b57-c5e4-45dd-931d-bf533dcb9e1a.1112431.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5944-01	TCGA-50-5944-01A-11R-1755-07	unc.edu.c1859475-12fd-47f6-887d-136d334399cd.1110487.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-6146-01	TCGA-44-6146-01A-11R-1755-07	unc.edu.c18d4714-5af9-4370-8b6d-f86b0c43b285.1212181.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6986-01	TCGA-55-6986-01A-11R-1949-07	unc.edu.c2711074-5019-4c8f-a5d7-7bf4654f5647.1102382.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-95-7562-01	TCGA-95-7562-01A-11R-2241-07	unc.edu.c2842301-c4ec-41c6-96f7-53701541d93c.1326990.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-69-7978-01	TCGA-69-7978-01A-11R-2187-07	unc.edu.c2972973-dec9-4723-8fc6-af9db22e1cde.1384182.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-38-4631-01	TCGA-38-4631-01A-01R-1755-07	unc.edu.c436fa86-ae7e-490e-a52c-5004a8643b50.1466271.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-4424-01	TCGA-05-4424-01A-22R-1858-07	unc.edu.c4da944d-4055-493e-bb87-7ccd1e5d1a87.1111527.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-73-4676-01	TCGA-73-4676-01A-01R-1755-07	unc.edu.c54cd39c-c7fc-4a0c-9d33-9c1f78c80871.1112231.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-69-8453-01	TCGA-69-8453-01A-12R-2326-07	unc.edu.c58f01fe-6249-49fe-93ab-dd0f7af94df3.1984747.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-4417-01	TCGA-05-4417-01A-22R-1858-07	unc.edu.c5c76768-3b14-4d6e-9455-13783631d796.1109273.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7994-01	TCGA-55-7994-01A-11R-2187-07	unc.edu.c857b341-4021-48e6-a9e7-fff0525cdb96.1382671.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-38-A44F-01	TCGA-38-A44F-01A-11R-A24H-07	unc.edu.c8762ae1-49de-496d-a00f-4cde20bbd3af.1966246.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-69-7763-01	TCGA-69-7763-01A-11R-2170-07	unc.edu.c9376fb2-9938-4516-88da-3fc03deeb6ee.1079629.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8076-01	TCGA-86-8076-01A-31R-2241-07	unc.edu.c9cf5f5f-30de-4062-99c3-dcb9cfd55870.1325625.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-A493-01	TCGA-55-A493-01A-11R-A24H-07	unc.edu.ca04916e-5edc-4481-81d0-b0cc56925005.2078276.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-2657-11	TCGA-44-2657-11A-01R-1758-07	unc.edu.ca16fef9-9795-4a33-899f-9bf111ee093e.1474719.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-O1-A52J-01	TCGA-O1-A52J-01A-11R-A262-07	unc.edu.ca467949-9170-4c3f-8e67-5b7762d31d4a.2108364.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-6595-01	TCGA-50-6595-01A-12R-1858-07	unc.edu.cb72fb22-d492-432c-8188-82fce70c071c.1104103.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-A4M3-01	TCGA-97-A4M3-01A-11R-A24X-07	unc.edu.cb8f5c13-0ae8-4ec2-9249-3322ff220fff.1990719.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7159-01	TCGA-78-7159-01A-11R-2039-07	unc.edu.cc6ff65b-c9fe-4992-971c-3c9a61caeec1.1097930.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7158-01	TCGA-78-7158-01A-11R-2039-07	unc.edu.cc748956-075e-4433-9640-274ee42bdba8.1094814.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-62-A46S-01	TCGA-62-A46S-01A-11R-A24H-07	unc.edu.cc85d7b0-8421-4ea1-b647-92d3d0bbe550.2117524.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-75-6203-01	TCGA-75-6203-01A-11R-1755-07	unc.edu.ccf84703-a5c7-4995-a1c2-b3e4e15d99b7.1228268.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8087-01	TCGA-55-8087-01A-11R-2241-07	unc.edu.ce03cab8-df0a-433b-bc39-96203ab061a1.1328286.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-6597-01	TCGA-50-6597-01A-11R-1858-07	unc.edu.ce74929b-eae4-4e87-9a60-90230e28dadd.1105177.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8204-01	TCGA-55-8204-01A-11R-2241-07	unc.edu.cfa04d49-cec6-4454-b10e-8b4600485f12.1326045.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-7661-01	TCGA-44-7661-01A-11R-2066-07	unc.edu.d037d7f2-3277-4dc3-954b-503f906bc467.1438455.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-62-A471-01	TCGA-62-A471-01A-12R-A24H-07	unc.edu.d0979d89-4efa-4e30-8510-8aa96a7c2f3d.2078182.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5072-01	TCGA-50-5072-01A-21R-1858-07	unc.edu.d27e254c-1ccb-4b13-97f3-48d1e427d130.1112469.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-6776-11	TCGA-44-6776-11A-01R-1858-07	unc.edu.d3402ac8-0188-4fb8-8054-ba3145120952.1108053.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7160-01	TCGA-78-7160-01A-11R-2039-07	unc.edu.d41fd6e3-f45d-40df-86bc-7fb9d2e3cdd3.1204985.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7727-01	TCGA-55-7727-01A-11R-2170-07	unc.edu.d4349207-30b1-44ad-b460-14db8ea58cc4.1085194.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-49-6744-01	TCGA-49-6744-01A-11R-1858-07	unc.edu.d4b90c1d-0d33-4845-bec2-ceedcace2dcb.1111794.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-67-6215-01	TCGA-67-6215-01A-11R-1755-07	unc.edu.d4f590d7-626c-4c70-b170-1ad19d2ff6eb.1503470.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7728-01	TCGA-55-7728-01A-11R-2187-07	unc.edu.d54aa159-e398-4fd4-bd2c-a437e7766582.1387355.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A5C7-01	TCGA-MP-A5C7-01A-11R-A262-07	unc.edu.d793a609-add1-4029-87fe-1e5c8cf0e173.2110250.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A4T9-01	TCGA-MP-A4T9-01A-11R-A24X-07	unc.edu.da2c0992-74c0-4380-8c6c-c9ffa73767f6.2064395.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-A4M1-01	TCGA-97-A4M1-01A-11R-A24X-07	unc.edu.da823ce3-fb4c-4626-824d-deef668836cf.1991157.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5044-01	TCGA-50-5044-01A-21R-1858-07	unc.edu.dac01b76-c2a3-4041-b704-97f1afc2c4d3.1096426.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8511-01	TCGA-55-8511-01A-11R-2403-07	unc.edu.db0a4e20-b5ad-4034-ae70-1e3747cdaa1f.1984479.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8302-01	TCGA-55-8302-01A-11R-2326-07	unc.edu.db0d3ef1-a8d7-4a5e-863e-f9e2717dee54.1943194.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8506-01	TCGA-55-8506-01A-11R-2403-07	unc.edu.db1370cf-7ca5-45ed-bba6-751f28e39825.1911335.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-7554-01	TCGA-97-7554-01A-11R-2039-07	unc.edu.db278ebc-bf83-43c0-8a60-a863786ea973.1208477.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-75-5125-01	TCGA-75-5125-01A-01R-1755-07	unc.edu.dbe34afe-ea16-4faa-adab-9106a92dfde6.1228084.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7154-01	TCGA-78-7154-01A-11R-2039-07	unc.edu.dbe8b05d-9b51-4d93-9e04-9609a5dd4cb8.1098713.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8208-01	TCGA-55-8208-01A-11R-2241-07	unc.edu.dbeac9fe-cb6a-464c-9a96-d586797b1da0.1324938.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-NJ-A4YF-01	TCGA-NJ-A4YF-01A-12R-A262-07	unc.edu.dc1f01da-cff9-4b61-b743-0452e023e2a1.2097531.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-A4M2-01	TCGA-97-A4M2-01A-12R-A24X-07	unc.edu.dc3f6cbd-8bf0-4b8e-bce8-eada0768499d.1990962.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-95-A4VN-01	TCGA-95-A4VN-01A-11R-A262-07	unc.edu.dd53f806-9971-4f03-960c-7753d6b29904.2159985.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7155-01	TCGA-78-7155-01A-11R-2039-07	unc.edu.ddb17f24-f233-40dc-bbbd-731e50d4fce4.1093720.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-62-A46P-01	TCGA-62-A46P-01A-11R-A24H-07	unc.edu.ddf657f3-c764-4003-9de5-3384931c711b.1964697.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-6836-11	TCGA-91-6836-11A-01R-1858-07	unc.edu.de68950c-3885-4bfe-b23e-2d218787ca15.1101804.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-75-5147-01	TCGA-75-5147-01A-01R-1628-07	unc.edu.dea6072e-021d-4984-87ba-2c624e07fa18.1507622.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-8459-01	TCGA-50-8459-01A-11R-2326-07	unc.edu.defb83d5-ba61-435f-a8bf-98daaa1c546f.1949633.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-7659-01	TCGA-44-7659-01A-11R-2066-07	unc.edu.e01db349-84f5-4e73-a356-3460d3267f03.1428608.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-7672-01	TCGA-44-7672-01A-11R-2066-07	unc.edu.e0c25421-eda1-4204-8d86-37613a005180.1440382.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7153-01	TCGA-78-7153-01A-11R-2039-07	unc.edu.e1bbe3cc-e58e-45d6-82a7-57e8d202e7e6.1094502.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-2655-11	TCGA-44-2655-11A-01R-1758-07	unc.edu.e218db14-8225-450d-92b1-865d46ab59bf.1457292.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5931-01	TCGA-50-5931-01A-11R-1755-07	unc.edu.e2a7336c-5262-433a-ad52-8834eaee2e1e.1210481.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-6828-01	TCGA-91-6828-01A-11R-1858-07	unc.edu.e3958992-3206-4cdd-8bc9-38fd43853800.1204112.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-99-8028-01	TCGA-99-8028-01A-11R-2241-07	unc.edu.e4ac001e-f87e-4c46-8e0e-cee8a4f80965.1352228.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8206-01	TCGA-55-8206-01A-11R-2241-07	unc.edu.e6817dfb-7634-4321-9627-ce94feb46011.1327953.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7156-01	TCGA-78-7156-01A-11R-2039-07	unc.edu.e6aecb65-29f2-48de-a8a0-55b25fbafef1.1092614.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8512-01	TCGA-55-8512-01A-11R-2403-07	unc.edu.e776b3c7-2afe-4f44-8596-4c0de62fd46d.1906076.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-69-7979-01	TCGA-69-7979-01A-11R-2187-07	unc.edu.e9b4a714-487c-40e5-943d-11301e5bc54c.1382742.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-6144-11	TCGA-44-6144-11A-01R-1755-07	unc.edu.e9c07b6c-0a18-44ff-90cd-d39ae6c47fd6.1211449.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-69-8255-01	TCGA-69-8255-01A-11R-2287-07	unc.edu.ea0be0ea-2959-435e-a1c6-c5a3b4c52f51.1573212.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5930-01	TCGA-50-5930-01A-11R-1755-07	unc.edu.ea55c131-97f8-49cc-a445-87523ce1f075.1208746.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7815-01	TCGA-55-7815-01A-11R-2170-07	unc.edu.ea6af137-a116-4a32-9436-a9470abb3b10.1085724.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A4TJ-01	TCGA-MP-A4TJ-01A-51R-A262-07	unc.edu.eaf5ff83-0419-4f44-bec0-93f8517a56c9.2109969.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5051-01	TCGA-50-5051-01A-21R-1858-07	unc.edu.ebbb3b0d-c092-4af4-919a-25fcb49eac69.1112947.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-A47B-01	TCGA-44-A47B-01A-11R-A24H-07	unc.edu.ec29675b-7379-44ee-981b-458fe9aca616.1966482.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-49-6761-01	TCGA-49-6761-01A-31R-1949-07	unc.edu.ed630d55-aca9-4b8e-9128-f89177733bd5.1102071.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8054-01	TCGA-86-8054-01A-11R-2241-07	unc.edu.ed7e5789-ce06-4213-beda-f0892b103ce4.1325682.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-6778-01	TCGA-44-6778-01A-11R-1858-07	unc.edu.ee90d7cd-4ac9-4be0-b9a8-49329890f69d.1110546.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-75-7027-01	TCGA-75-7027-01A-11R-1949-07	unc.edu.ef16aead-4eec-4c97-a393-dc7a54ce5264.1504582.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-95-A4VK-01	TCGA-95-A4VK-01A-11R-A262-07	unc.edu.f1a2ff30-bc18-4a82-b1a6-69f4b827fddd.2160002.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A4TC-01	TCGA-MP-A4TC-01A-11R-A24X-07	unc.edu.f2510b83-536a-4d29-bca7-ff3ca3ca9e44.2063979.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5066-02	TCGA-50-5066-02A-11R-2090-07	unc.edu.f274e34b-e111-47e0-8fff-5c338d387d76.1093461.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-53-7626-01	TCGA-53-7626-01A-12R-2066-07	unc.edu.f3196cf4-2cda-4377-9089-e29434cbd4d4.1441099.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-75-6214-01	TCGA-75-6214-01A-41R-1949-07	unc.edu.f398c31b-c947-4ba7-84c0-6d3b36daaf3f.1220859.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-6777-11	TCGA-44-6777-11A-01R-1858-07	unc.edu.f3bb69da-304f-462d-b020-f479a866381e.1097157.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-5899-01	TCGA-55-5899-01A-11R-1628-07	unc.edu.f51ff2e2-bc0a-4cdd-b008-933a8f7fa8fc.1227246.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6712-01	TCGA-55-6712-01A-11R-1858-07	unc.edu.f5a01f2f-247a-42a0-a713-ba6f8bb8d03e.1208657.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-8497-01	TCGA-91-8497-01A-11R-2403-07	unc.edu.f5c78889-7c7f-4b88-8660-6560b49b7be4.1899087.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-6830-01	TCGA-91-6830-01A-11R-1949-07	unc.edu.f61ba831-745d-468c-a3b0-0229000926f5.1092084.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A4SW-01	TCGA-MP-A4SW-01A-21R-A24X-07	unc.edu.f7301b53-0d6b-47ea-a7c4-6191ed59d3cb.2065034.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8299-01	TCGA-55-8299-01A-11R-2287-07	unc.edu.f835bdde-2b5e-4013-a8d4-0074f66c9317.1573322.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-95-7944-01	TCGA-95-7944-01A-11R-2187-07	unc.edu.f842dd09-8bea-47d4-8489-a9ac06ca5172.1373165.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-7954-01	TCGA-86-7954-01A-11R-2187-07	unc.edu.f84c748d-1296-44aa-b7b1-0795939a88fe.1384146.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-3396-11	TCGA-44-3396-11A-01R-1758-07	unc.edu.f879b84d-a2e7-4189-bcf6-9286b52e19dd.1223786.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-53-7813-01	TCGA-53-7813-01A-11R-2170-07	unc.edu.f8d65338-5f5e-4cf5-a119-25faf54453d4.1084929.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8281-01	TCGA-86-8281-01A-11R-2287-07	unc.edu.f9e17a94-37a3-4bac-bbfe-0128fc3a644b.1573388.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7573-01	TCGA-55-7573-01A-11R-2039-07	unc.edu.f9faf081-c497-44a3-9df1-da2be95e41d0.1204563.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8075-01	TCGA-86-8075-01A-11R-2241-07	unc.edu.fa3d0703-ce5e-49a9-96a6-0777f8e81cd3.1326767.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-62-A46R-01	TCGA-62-A46R-01A-11R-A24H-07	unc.edu.fae54004-1d4e-414e-a85e-667fc2cb89b5.1965307.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7150-01	TCGA-78-7150-01A-21R-2039-07	unc.edu.fb59e5ad-650a-4620-af05-9e8cb6c402ea.1206618.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-62-A46V-01	TCGA-62-A46V-01A-11R-A24H-07	unc.edu.fc475e1d-25de-46e4-9191-9e5ee16f0371.1965108.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A4T7-01	TCGA-MP-A4T7-01A-11R-A24X-07	unc.edu.fc674e5c-f387-421e-9dc8-04272b876858.2064545.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6985-01	TCGA-55-6985-01A-11R-1949-07	unc.edu.fc852193-d692-4a36-83bd-30f49df5f973.1102372.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MP-A4T4-01	TCGA-MP-A4T4-01A-11R-A262-07	unc.edu.fd1831a1-568b-4292-8d70-1450c392825f.2234134.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-4427-01	TCGA-05-4427-01A-21R-1858-07	unc.edu.fd4a3155-ca05-464c-b8d9-816103de489d.1111002.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-A4P8-01	TCGA-86-A4P8-01A-11R-A24X-07	unc.edu.fe82fe98-0116-4657-acb0-36b2093fb639.1991357.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-L4-A4E6-01	TCGA-L4-A4E6-01A-11R-A24H-07	unc.edu.ff0e31ac-ee03-495a-97e0-a5283fd1c3ae.1965878.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7542-01	TCGA-78-7542-01A-21R-2066-07	unc.edu.ff74b4c6-e938-4a40-ab1a-84525349a62e.1229484.rsem.isoforms.normalized_results
